1307,tribe,族,"tribe, banner, direction, compass, direction, reclining, lying down, dart, drop, heavens"
1308,know,知,"know, dart, drop, heavens, mouth"
1309,wisdom,智,"wisdom, know, dart, drop, heavens, mouth, sun, day, tongue wagging"
1311,halberd,矛,"halberd, beforehand"
1312,tender,柔,"tender, halberd, beforehand, tree, wood"
1313,task,務,"task, halberd, beforehand, taskmaster, power, muscle, arnold"
1314,fog,霧,"fog, rain, weather, task, halberd, beforehand, taskmaster, power, muscle, arnold"
1315,squad,班,"squad, sword, spear, cutlass, king, jewel, ball, king2, jewel2, ball2"
1316,homecoming,帰,"homecoming, sword, spear, cutlass, feather duster, broom, apron, crown, towel"
1317,bow,弓,bow
1318,pull,引,"pull, bow, stick"
1319,condolences,弔,"condolences, bow, walking stick"
1320,vast,弘,"vast, bow, elbow"
1321,strong,強,"strong, bow, elbow, insect"
1323,weak,弱,"weak, bow, ice, bow2, ice2"
1325,seethe,沸,"seethe, water, water droplets, water pistol, dollar, bow, stick, stick2"
1326,expense,費,"expense, dollar, bow, stick, shellfish, clam, oyster, eye, animal legs, eight, stick2"
1327,No.,第,"no., bamboo, dollar, bow, stick"
1328,younger brother,弟,"younger brother, horns, dollar, bow, stick"
1329,adroit,巧,"adroit, craft, snare"
1330,nickname,号,"nickname, mouth, snare"
1331,decay,朽,"decay, tree, wood, snare"
1332,boast,誇,"boast, say, words, keitai, mouth, Batman, large, St. Bernard, chandelier, one, ceiling, snare"
1334,dirty,汚,"dirty, water, water droplets, water pistol, snare, one, spike, stick"
1335,bestow,与,"bestow, slingshot, catapult, one"
1336,copy,写,"copy, crown, bestow, slingshot, catapult, one"
1337,somebody,身,"somebody, nose"
1338,shoot,射,"shoot, somebody, nose, glue"
1339,apologize,謝,"apologize, say, words, keitai, mouth, shoot bang bang, somebody, nose, glue"
1340,old man,老,"old man, old man, soil, dirt, ground, spoon, sitting on the ground"
1341,consider,考,"consider, old man, slingshot, catapult"
1342,filial piety,孝,"filial piety, old man, child"
1343,teach,教,"teach, filial piety, old man, child, taskmaster"
1344,torture,拷,"torture, finger, fingers, consider, old man, slingshot, catapult"
1345,someone,者,"someone, puppet, sooty, old man, sun, day"
1346,boil,煮,"boil, someone, puppet, sooty, old man, sun, day, oven-fire, barbecue"
1347,renowned,著,"renowned, flowers, someone, puppet, sooty, old man, sun, day"
1349,signature,署,"signature, eye, cross-eyed, net, someone, puppet, sooty, old man, sun, day"
1350,sultry,暑,"sultry, sun, day, someone, puppet, sooty, old man, sun2, day2"
1351,various,諸,"various, say, words, keitai, mouth, someone, puppet, sooty, old man, sun, day"
1352,boar,猪,"boar, pack of wild dogs, someone, puppet, sooty, old man, sun, day"
1353,strand,渚,"strand, water, water droplets, water pistol, someone, puppet, sooty, old man, sun, day"
1354,gamble,賭,"gamble, shellfish, clam, oyster, eye, animal legs, eight, someone, puppet, sooty, old man, sun, day"
1355,gorge,峡,"gorge, mountain, scissors, husband, horns"
1356,cramped,狭,"cramped, pack of wild dogs, scissors, husband, horns"
1357,sandwiched,挟,"sandwiched, finger, fingers, scissors, husband, horns"
1359,chase,追,"chase, maestro, road"
1361,expert,師,"expert, maestro, noren, one, ceiling, towel"
1362,commander,帥,"commander, maestro, towel"
1363,bureaucrat,官,"bureaucrat, house, maestro without baton"
1364,coffin,棺,"coffin, tree, wood, bureaucrat, house, maestro without baton"
1365,pipe,管,"pipe, bamboo, bureaucrat, house, maestro without baton"
1366,father,父,father
1368,mingle,交,"mingle, top hat, father"
1369,merit,効,"merit, mingle, top hat, father, power, muscle, arnold"
1370,contrast,較,"contrast, car, mingle, top hat, father"
1371,exam,校,"exam, tree, wood, mingle, top hat, father"
1372,leg,足,"leg, mouth, mending, mend"
1373,stimulate,促,"stimulate, person, leg, mouth, mending, mend"
1375,long-distance,距,"long-distance, wooden leg, mouth, stop, footprint, giant"
1376,path,路,"path, wooden leg, mouth, stop, footprint, each, walking legs, mouth, mouth2"
1377,dew,露,"dew, rain, weather, path, wooden leg, mouth, stop, footprint, each, walking legs, mouth, mouth2"
1378,hop,跳,"hop, wooden leg, mouth, stop, footprint, portent, omen"
1379,leap,躍,"leap, wooden leg, mouth, stop, footprint, futon, feathers, wings, turkey"
1380,tread,践,"tread, wooden leg, mouth, stop, footprint, parade float"
1381,step,踏,"step, wooden leg, mouth, stop, footprint, wednesday, boots, water, sun, day"
1383,skeleton,骨,"skeleton, joint, moon, month, flesh, part of the body"
1384,slippery,滑,"slippery, water, water droplets, water pistol, skeleton, joint, moon, month, flesh, part of the body"
1385,marrow,髄,"marrow, skeleton, joint, moon, month, flesh, part of the body, highwayman, possess, by one’s side, road, moon2, month2, flesh2, part of the body2"
1386,calamity,禍,"calamity, altar, jawbone, joint, hood, mouth"
1387,whirlpool,渦,"whirlpool, water, water droplets, water pistol, jawbone, joint, hood, mouth"
1389,overdo,過,"overdo, jawbone, joint, hood, mouth, road"
1390,Heights,阪,"heights, pinnacle, parthenon, acropolis, anti-, demonstration, cliff, crotch"
1391,Africa,阿,"africa, pinnacle, parthenon, acropolis, can, mouth, street, nail, spike"
1392,occasion,際,"occasion, pinnacle, parthenon, acropolis, ritual, moon, month, flesh, part of the body, crotch, altar, show, two, small"
1393,hinder,障,"hinder, pinnacle, parthenon, acropolis, badge, vase, stand up, sunflower, early, sun, day, ten, needle"
1395,follow,随,"follow, pinnacle, parthenon, acropolis, highwayman, possess, by one’s side, moon, month, flesh, part of the body, road"
1396,auxiliary,陪,"obeisance, auxiliary, pinnacle, parthenon, acropolis, muzzle, vase, stand up, mouth"
1397,sunshine,陽,"sunshine, pinnacle, parthenon, acropolis, piggy bank, sun, day, piglets"
1398,line up,陳,"exhibit, line up, pinnacle, parthenon, acropolis, east, tree, wood, sun, day"
1399,ward off,防,"ward off, pinnacle, parthenon, acropolis, compass, direction"
1400,affixed,附,"affixed, pinnacle, parthenon, acropolis, adhere, sellotape, person, glue"
1401,Inst.,院,"Inst., pinnacle, parthenon, acropolis, perfect, house, beginnings, two, human legs"
1402,camp,陣,"camp, pinnacle, parthenon, acropolis, car"
1403,regiment,隊,"regiment, pinnacle, parthenon, acropolis, animal horns, sow, pig, wart hog, regimental mascot"
1404,crash,墜,"crash, regiment, pinnacle, parthenon, acropolis, animal horns, sow, pig, wart hog, regimental mascot, soil, dirt, ground"
1405,descend,降,"descend, pinnacle, parthenon, acropolis, walking legs, sunglasses with one lens missing, monocle"
1406,story,階,"storey, pinnacle, parthenon, acropolis, all, compare, spoon, sitting on the ground, white, dove, spoon2, sitting on the ground2"
1407,highness,陛,"highness, pinnacle, parthenon, acropolis, compare, spoon, sitting on the ground, soil, dirt, ground, spoon2, sitting on the ground2"
1408,neighboring,隣,"neighbouring, pinnacle, parthenon, acropolis, shoeshine, rice, sunglasses, dancing legs, ballerina, evening"
1409,isolate,隔,"isolate, pinnacle, parthenon, acropolis, tripod, one, ceiling, mouth, hood, human legs, street, nail, spike"
1410,conceal,隠,"conceal, pinnacle, parthenon, acropolis, hideaway, claw, vulture, broom, heart"
1411,degenerate,堕,"degenerate, pinnacle, parthenon, acropolis, possess, by one’s side, moon, month, flesh, part of the body, ground, soil, dirt, ground"
1412,collapse,陥,"collapse, pinnacle, parthenon, acropolis, straight-jacket, bound up, olden times, old days, stick, sun, day"
1413,hole,穴,"hole, house, eight"
1414,empty,空,"empty, hole, house, human legs, craft"
1415,withdraw,控,"withdraw, finger, fingers, empty, sky, hole, house, human legs, craft"
1416,stab,突,"stab, hole, house, human legs, large, St. Bernard"
1417,research,究,"research, hole, house, human legs, nine, baseball"
1418,plug up,窒,"plug up, hole, house, human legs, climax, wall, one, ceiling, elbow, soil, dirt, ground"
1419,stealth,窃,"stealth, hole, house, human legs, cut, seven, sword, dagger"
1421,depression,窪,"depression, hole, house, human legs, water, water droplets, water pistol, ivy, square jewel, soil, dirt, ground, soil2, dirt2, ground2"
1422,squeeze,搾,"squeeze, finger, fingers, tight, hole, house, human legs, saw"
1423,kiln,窯,"kiln, hole, house, human legs, sheep, oven-fire, barbecue"
1424,hard up,窮,"hard up, hole, house, human legs, somebody, nose, bow"
1425,grope,探,"grope, finger, fingers, paper punch, Miss World, hole, house, human legs, tree, wood"
1426,deep,深,"deep, water, water droplets, water pistol, paper punch, Miss World, hole, house, human legs, tree, wood"
1427,hill,丘,"hill, axe, one, floor"
1428,Point,岳,"point, hill, axe, one, floor, mountain"
1429,soldier,兵,"soldier, hill, axe, one, floor, animal legs, eight"
1430,seacoast,浜,"seacoast, water, water droplets, water pistol, soldier, hill, axe, one, floor, animal legs, eight"
1431,thread,糸,"thread, spiderman"
1432,weave,織,"weave, thread, spiderman, kazoo, sound, vase, stand up, sun, day, fiesta"
1433,darning,繕,"darning, thread, spiderman, virtuous, sheep, horns, mouth"
1434,shrink,縮,"shrink, thread, spiderman, inn, house, person, hundred, one, ceiling, white, dove"
1435,luxuriant,繁,"luxuriant, cleverness, reclining, lying down, mother, breasts, taskmaster, thread, spiderman"
1436,vertical,縦,"vertical, thread, spiderman, accompany, Nelson, column, going, line, horns, mend"
1438,line,線,"line, thread, spiderman, spring, white, dove, water"
1440,tighten,締,"tighten, thread, spiderman, sovereign, vase, stand up, apron, crown, towel"
1441,fiber,維,"fiber, thread, spiderman, turkey"
1442,gauze,羅,"gauze, eye, cross-eyed, net, fibre, thread, spiderman, turkey"
1443,practice,練,"practice, thread, spiderman, east, tree, wood, sun, day"
1444,thong,緒,"thong, thread, spiderman, someone, puppet, sooty, old man, sun, day"
1445,continue,続,"continue, thread, spiderman, sell, samurai, crown, human legs"
1446,picture,絵,"picture, thread, spiderman, meeting, one, wall, umbrella, rising cloud, two, elbow, wall"
1447,overall,統,"overall, thread, spiderman, allot, infant, toddler, top hat, elbow, human legs"
1448,strangle,絞,"strangle, thread, spiderman, mingle, top hat, father"
1449,salary,給,"salary, thread, spiderman, fit, meeting, umbrella, one, mouth"
1450,entwine,絡,"entwine, thread, spiderman, each, walking legs, mouth"
1451,tie,結,"tie, thread, spiderman, aerosol, samurai, mouth"
1452,end,終,"end, thread, spiderman, winter, walking legs, ice, drop, drop2"
1453,class,級,"class, thread, spiderman, reach out, outstretched hands"
1454,chronicle,紀,"chronicle, thread, spiderman, snake, self"
1455,crimson,紅,"crimson, thread, spiderman, craft"
1456,settlement,納,"settlement, thread, spiderman, inside, person, belt"
1457,spinning,紡,"spinning, thread, spiderman, compass, direction"
1458,distract,紛,"distract, thread, spiderman, part, eight, sword, dagger"
1459,introduce,紹,"introduce, thread, spiderman, summon, seduce, sword, dagger, mouth"
1460,sūtra,経,"sutra, thread, spiderman, spool, clod, toilet paper, crotch, soil, dirt, ground"
1461,sire,紳,"sire, thread, spiderman, monkey, sun, day, stick"
1462,promise,約,"promise, thread, spiderman, ladle"
1463,dainty,細,"dainty, thread, spiderman, rice field, brains"
1464,accumulate,累,"accumulate, rice field, brains, thread, spiderman"
1465,cord,索,"cord, bishop, cross, ten, needle, crown, thread, spiderman"
1466,general,総,"general, thread, spiderman, public, eight, elbows, heart"
1467,cotton,綿,"cotton, thread, spiderman, napkin, white, dove, towel"
1468,silk,絹,"silk, thread, spiderman, mouth, moon, month, flesh, part of the body"
1469,winding,繰,"winding, thread, spiderman, furniture, goods, mouth, tree, wood, mouth3"
1470,inherit,継,"inherit, thread, spiderman, rice, fishhook"
1471,green,緑,"green, thread, spiderman, dustpan, broom, grains of rice"
1472,affinity,縁,"affinity, thread, spiderman, broom, sow, pig"
1473,netting,網,"netting, thread, spiderman, glass jar, hood, horns, one, deceased, perish, top hat, fishhook"
1474,tense,緊,"tense, loincloth, retainer, slave, crotch, thread, spiderman"
1475,purple,紫,"purple, Prince, this here, stop, footprint, spoon, sitting on the ground, thread, spiderman"
1476,truss,縛,"truss, thread, spiderman, acupuncturist, specialty, drop, ten, needle, rice field, brains, glue"
1477,straw rope,縄,"straw rope, thread, spiderman, eels, sun, day"
1478,infancy,幼,"infancy, cocoon, power, muscle, arnold"
1479,behind,後,"behind, Nelson, column, going, line, cocoon, walking legs"
1480,faint,幽,"seclude, faint, cocoon, mountain, cocoon2"
1481,how many,幾,"how many, cocoon, person, fiesta, cocoon2"
1482,mechanism,機,"mechanism, tree, wood, abacus, how many, cocoon, person, fiesta, cocoon2"
1484,mysterious,玄,"mysterious, top hat, cocoon"
1485,livestock,畜,"livestock, mysterious, top hat, cocoon, rice field, brains"
1486,amass,蓄,"amass, flowers, livestock, mysterious, top hat, cocoon, rice field, brains"
1487,bowstring,弦,"bowstring, bow, mysterious, top hat, cocoon"
1488,hug,擁,"hug, finger, fingers, mysterious, top hat, cocoon, turkey"
1489,nourishing,滋,"nourishing, water, water droplets, water pistol, double-mysterious, mothballs, horns, one, cocoon, cocoon2"
1490,mercy,慈,"mercy, double-mysterious, mothballs, horns, one, cocoon, heart, cocoon2"
1491,magnet,磁,"magnet, stone, rock, double-mysterious, mothballs, horns, one, cocoon, cocoon2"
1492,lineage,系,"lineage, stick, drop, thread, spiderman"
1493,person in charge,係,"person in charge, person, lineage, drop, thread, spiderman"
1494,grandchild,孫,"grandchild, child, lineage, drop, thread, spiderman"
1495,suspend,懸,"suspend, prefecture, eye, fishhook, small, little, lineage, stick, drop, thread, spiderman, heart"
1497,instead,却,"instead, gone, soil, dirt, ground, elbow, stamp"
1498,shins,脚,"skids, shins, moon, month, flesh, part of the body, instead, gone, soil, dirt, ground, elbow, stamp"
1499,wholesale,卸,"wholesale, horseshoe, horse, pantomime horse, noon, sign of the horse, stop, footprint, stamp"
1500,honorable,御,"honorable, Nelson, column, going, line, wholesale, horseshoe, pantomime horse, noon, sign of the horse, stop, footprint, stamp"
1501,clothing,服,"clothing, moon, month, flesh, part of the body, underpants, stamp, crotch"
1502,fate,命,"fate, fit, meeting, umbrella, one, mouth, stamp"
1503,orders,令,"orders, meeting, chop-seal, hanko"
1504,zero,零,"zero, rain, weather, orders, meeting, chop-seal, hanko"
1505,age,齢,"age, teeth, tooth, stop, footprint, rice, shovel, orders, meeting, chop-seal, hanko"
1506,cool,冷,"cool, ice, orders, meeting, chop-seal, hanko"
1507,jurisdiction,領,"jurisdiction, orders, meeting, chop-seal, hanko, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1508,small bell,鈴,"small bell, metal, gold, orders, meeting, chop-seal, hanko"
1509,courage,勇,"courage, chop-seal, hanko, male, rice field, brains, power, muscle, arnold"
1511,traffic,通,"traffic, pogo stick, chop-seal, hanko, utilise, utilize, road"
1512,jump,踊,"jump, wooden leg, mouth, stop, footprint, pogo stick, chop-seal, hanko, utilise, utilize"
1513,doubt,疑,"doubt, spoon, sitting on the ground, dart, drop, heavens, chop-seal, hanko, zoo, critters"
1514,mimic,擬,"mimic, finger, fingers, doubt, spoon, sitting on the ground, dart, drop, heavens, chop-seal, hanko, zoo, critters"
1515,congeal,凝,"congeal, ice, doubt, spoon, sitting on the ground, dart, drop, heavens, chop-seal, hanko, zoo, critters"
1516,pattern,範,"pattern, bamboo, car, fingerprint"
1517,crime,犯,"crime, pack of wild dogs, fingerprint"
1519,unlucky,厄,"unlucky, cliff, fingerprint"
1520,dangerous,危,"dangerous, bound up, unlucky, cliff, fingerprint"
1521,address,宛,"address, house, mailbox, evening, fingerprint"
1522,arm,腕,"arm, moon, month, flesh, part of the body, address, house, mailbox, evening, fingerprint"
1523,garden,苑,"garden, flowers, mailbox, evening, fingerprint"
1524,grudge,怨,"grudge, mailbox, evening, fingerprint, heart"
1525,willow,柳,"willow, tree, wood, blown eggs, sign of the hare, receipt, stamp"
1526,egg,卵,"egg, sign of the hare, receipt, stamp, drops"
1527,detain,留,"detain, receipt, sword, dagger, rice field, brains"
1529,trade,貿,"trade, receipt, sword, dagger, shellfish, clam, oyster, eye, animal legs, eight"
1530,stamp,印,"stamp, staples, stamp"
1533,entertain,興,"entertain, staples, same, monks, hood, one, mouth, tool, animal legs, eight"
1534,sign of the bird,酉,"sign of the bird, whiskey bottle, west, one"
1535,saké,酒,"sake, water, water droplets, water pistol, whiskey bottle"
1536,bartending,酌,"bartending, whiskey bottle, ladle"
1538,fermentation,酵,"fermentation, whiskey bottle, filial piety, old man, child"
1539,cruel,酷,"cruel, whiskey bottle, revelation, cow, mouth"
1540,repay,酬,"repay, whiskey bottle, state, stream, drop, drop3"
1541,dairy products,酪,"dairy products, whiskey bottle, each, walking legs, mouth"
1542,vinegar,酢,"vinegar, whiskey bottle, saw"
1543,drunk,酔,"drunk, whiskey bottle, ninety, nine, baseball, ten, needle"
1544,distribute,配,"distribute, whiskey bottle, snake, self"
1545,acid,酸,"acid, whiskey bottle, streetwalker, Ministry of silly walks, John Cleese, license, elbow, human legs, walking legs"
1546,waver,猶,"furthermore, waver, pack of wild dogs, chieftain, Molotov cocktail, animal horns, whiskey bottle"
1547,revered,尊,"revered, chieftain, Molotov cocktail, animal horns, whiskey bottle, glue"
1548,beans,豆,"beans, table, one, mouth"
1549,head,頭,"head, beans, table, one, mouth, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1550,short,短,"short, dart, drop, heavens, beans, table, one, mouth"
1551,bountiful,豊,"bountiful, bend, beans, table, one, mouth"
1552,drum,鼓,"drum, samurai, beans, table, one, mouth, branch, ten, needle, crotch"
1553,rejoice,喜,"rejoice, drum, samurai, beans, table, one, mouth, mouth, mouth2"
1554,timber-trees,樹,"timber-trees, tree, wood, drum, samurai, beans, table, one, mouth, glue"
1555,dish,皿,dish
1556,blood,血,"blood, drop, dish"
1557,basin,盆,"basin, part, eight, sword, dagger, dish"
1558,alliance,盟,"alliance, bright, sun, day, moon, month, flesh, part of the body, dish"
1559,steal,盗,"steal, next, ice, lack, yawn, dish"
1560,warm,温,"warm, water, water droplets, water pistol, sun, day, dish"
1562,oversee,監,"oversee, retainer, slave, reclining, lying down, one, floor, dish"
1563,overflow,濫,"overflow, water, water droplets, water pistol, oversee, retainer, slave, reclining, lying down, one, floor, dish"
1564,specimen,鑑,"specimen, metal, gold, oversee, retainer, slave, reclining, lying down, one, floor, dish"
1566,fierce,猛,"fierce, pack of wild dogs, child, dish"
1567,boom,盛,"boom, turn into, dish"
1568,salt,塩,"salt, soil, dirt, ground, reclining, lying down, mouth, dish"
1569,silver,銀,"silver, metal, gold, silver"
1570,resentment,恨,"regret, resentment, Freud, state of mind, silver"
1571,root,根,"root, tree, wood, silver"
1572,instant,即,"instant, silver, stamp"
1573,baron,爵,"baron, claw, vulture, net, eye, silver, glue"
1574,node,節,"node, bamboo, instant, silver, stamp"
1575,retreat,退,"retreat, road, silver"
1576,limit,限,"limit, pinnacle, parthenon, acropolis, silver"
1577,eyeball,眼,"eyeball, eye, silver"
1578,good,良,"good, drop, silver"
1579,melodious,朗,"melodious, halo, drop, silver, moon, month, flesh, part of the body"
1580,wandering,浪,"wandering, water, water droplets, water pistol, halo, drop, silver"
1581,daughter,娘,"daughter, woman, halo, drop, silver"
1582,eat,食,"eat, food, umbrella, good, halo, drop, silver"
1583,meal,飯,"meal, eat, food, umbrella, good, halo, drop, silver, anti-, demonstration, cliff, crotch"
1584,drink,飲,"drink, eat, food, umbrella, good, halo, drop, silver, lack, yawn"
1585,hungry,飢,"hungry, eat, food, umbrella, good, halo, drop, silver, wind"
1586,starve,餓,"starve, eat, food, umbrella, good, halo, drop, silver, ego, hand, fiesta"
1587,decorate,飾,"decorate, eat, food, umbrella, good, halo, drop, silver, reclining, lying down, towel"
1589,Bldg.,館,"Bldg., eat, food, umbrella, good, halo, drop, silver, bureaucrat, house, maestro without baton"
1591,foster,養,"foster, sheep, eat, food, umbrella, good, halo, drop, silver"
1592,sated,飽,"sated, eat, food, umbrella, good, halo, drop, silver, wrap, bound up, snake, self"
1593,previously,既,"previously, silver, waitress"
1594,outline,概,"outline, roots, tree, wood, silver, waitress, previously"
1595,rue,慨,"rue, regret, resentment, Freud, state of mind, silver, waitress, previously"
1596,even,平,"even, water-lily, lily pad"
1597,call,呼,"call, mouth, even, water-lily, lily pad, question mark"
1598,two-mat area,坪,"two-mat area, soil, dirt, ground, even, water-lily, lily pad"
1599,evaluate,評,"evaluate, say, words, keitai, mouth, even, water-lily, lily pad"
1600,reap,刈,"reap, sheaf, sword, sabre, saber"
1602,hope,希,"hope, sheaf, linen, by one’s side, towel"
1603,villain,凶,"villain, sheaf, shovel"
1604,bosom,胸,"bosom, moon, month, flesh, part of the body, bound up, villain, sheaf, shovel"
1605,detach,離,"detach, sheik, top hat, villain, sheaf, shovel, belt, elbow, turkey"
1607,kill,殺,"kill, sheaf, tree, wood, cruise missile, missile, wind, crotch"
1609,genuine,純,"genuine, thread, spiderman, earthworm, drop, shovel, fishhook"
1611,dull,鈍,"dull, metal, gold, earthworm, drop, shovel, fishhook"
1612,spicy,辛,"spicy, stand up, vase, ten, needle"
1613,resign,辞,"resign, tongue, thousand, mouth, spicy, stand up, vase, ten, needle"
1614,catalpa,梓,"catalpa, tree, wood, spicy, stand up, vase, ten, needle"
1615,superintend,宰,"superintend, house, spicy, stand up, vase, ten, needle"
1616,wall,壁,"wall, ketchup, flag, mouth, spicy, stand up, vase, ten, needle, soil, dirt, ground"
1618,evade,避,"evade, ketchup, flag, mouth, spicy, stand up, vase, ten, needle, road"
1619,new,新,"new, red pepper, stand up, vase, tree, wood, axe"
1620,firewood,薪,"fuel, firewood, flowers, new, red pepper, stand up, vase, tree, wood, axe"
1621,parent,親,"parent, red pepper, stand up, vase, tree, wood, see, telescope, eye, human legs"
1622,happiness,幸,"happiness, ten, needle, stand up, vase, ten, needle, ten2, needle2"
1623,tenacious,執,"tenacious, happiness, ten, needle, stand up, vase, fat man, musashimaru, nine, baseball, drop, ten2, needle2"
1625,report,報,"report, happiness, ten, needle, stand up, vase, underpants, stamp, crotch, ten2, needle2"
1626,shout,叫,"shout, mouth, cornucopia"
1627,twist,糾,"twist, thread, spiderman, cornucopia"
1628,income,収,"income, cornucopia, crotch"
1629,lowly,卑,"lowly, Wayne Slob, drop, rice field, brains, cornucopia, ten, needle"
1630,tombstone,碑,"tombstone, stone, rock, lowly, Wayne Slob, drop, rice field, brains, cornucopia, ten, needle"
1631,land,陸,"land, pinnacle, parthenon, acropolis, mini-tractor, rice seedlings, soil, dirt, ground, human legs, soil2, dirt2, ground2"
1632,intimate,睦,"intimate, eye, mini-tractor, rice seedlings, soil, dirt, ground, human legs, soil2, dirt2, ground2"
1633,forces,勢,"forces, mini-tractor, rice seedlings, soil, dirt, ground, human legs, fat man, musashimaru, round, nine, baseball, drop, power, muscle, arnold, soil2, dirt2, ground2"
1634,heat,熱,"heat, mini-tractor, rice seedlings, soil, dirt, ground, human legs, fat man, musashimaru, round, nine, baseball, drop, oven-fire, barbecue, soil2, dirt2, ground2"
1635,diamond,菱,"diamond, flowers, Mao, soil, dirt, ground, human legs, walking legs"
1636,mausoleum,陵,"mausoleum, pinnacle, parthenon, acropolis, Mao, soil, dirt, ground, human legs, walking legs"
1637,sign of the hog,亥,"sign of the hog, acorn, top hat"
1638,nucleus,核,"nucleus, tree, wood, sign of the hog, acorn, top hat"
1639,engrave,刻,"engrave, sign of the hog, acorn, top hat, sword, sabre, saber"
1640,above-stated,該,"above-stated, say, words, keitai, mouth, sign of the hog, acorn, top hat"
1642,censure,劾,"censure, sign of the hog, acorn, top hat, power, muscle, arnold"
1643,mention,述,"mention, resin, pole, road"
1644,art,術,"art, boulevard, going, resin, pole"
1645,cold,寒,"cold, Baba Yaga’s hut, house, celery, animal legs, ice"
1647,brew,醸,"brew, whiskey bottle, grass skirt, top hat, eight, six, animal legs, celery, scarf"
1648,defer,譲,"defer, say, words, keitai, mouth, grass skirt, top hat, eight, six, animal legs, celery, scarf"
1649,lot,壌,"lot, soil, dirt, ground, grass skirt, top hat, eight, six, animal legs, celery, scarf"
1650,lass,嬢,"lass, woman, grass skirt, top hat, eight, six, animal legs, celery, scarf"
1651,poison,毒,"poison, grow up, mother, breasts"
1652,elementary,素,"elementary, grow up, thread, spiderman"
1653,barley,麦,"barley, grow up, walking legs"
1654,blue,青,"blue, grow up, moon, flesh"
1655,refined,精,"refined, rice, blue, grow up, moon, flesh"
1656,solicit,請,"solicit, say, words, keitai, mouth, blue, grow up, moon, flesh"
1657,feelings,情,"feelings, Freud, state of mind, blue, grow up, moon, flesh"
1658,clear up,晴,"clear up, sun, day, blue, grow up, moon, flesh"
1659,pure,清,"pure, water, water droplets, water pistol, blue, grow up, moon, flesh"
1660,quiet,静,"quiet, blue, grow up, moon, flesh, contend, bound up, rake"
1661,blame,責,"blame, grow up, shellfish, clam, oyster, eye, animal legs, eight"
1662,exploits,績,"exploits, thread, spiderman, blame, grow up, shellfish, clam, oyster, eye, animal legs, eight"
1663,volume,積,"volume, wheat, cereal, blame, grow up, shellfish, clam, oyster, eye, animal legs, eight"
1664,bond,債,"bond, person, blame, grow up, shellfish, clam, oyster, eye, animal legs, eight"
1665,pickling,漬,"pickling, water, water droplets, water pistol, blame, grow up, shellfish, clam, oyster, eye, animal legs, eight"
1666,surface,表,"surface, grow up, scarf"
1667,bag,俵,"bag, person, surface, grow up, scarf"
1668,undefiled,潔,"undefiled, water, water droplets, water pistol, flick knife, grow up, sword, dagger, thread, spiderman"
1669,pledge,契,"pledge, flick knife, grow up, dagger, large, St. Bernard"
1670,consume,喫,"consume, mouth, pledge, flick knife, grow up, dagger, large, St. Bernard"
1671,harm,害,"harm, mansion, house, grow up, mouth"
1672,control,轄,"control, car, harm, mansion, house, grow up, mouth"
1673,proportion,割,"proportion, harm, mansion, house, grow up, mouth, sword, sabre, saber"
1674,constitution,憲,"constitution, mansion, house, grow up, eye, cross-eyed, net, heart"
1675,life,生,"life, This is Your Life, cell, drop, grow up"
1676,star,星,"star, sun, day, life, This is Your Life, cell, drop, grow up"
1678,surname,姓,"surname, woman, life, This is Your Life, cell, drop, grow up"
1679,sex,性,"sex, Freud, state of mind, life, This is Your Life, cell, drop, grow up"
1680,animal sacrifice,牲,"animal sacrifice, cow, life, This is Your Life, cell, drop, grow up"
1681,products,産,"products, vase, stand up, cliff, life, This is Your Life, cell, drop, grow up"
1682,hump,隆,"hump, pinnacle, parthenon, acropolis, walking legs, life, This is Your Life, cell, drop, grow up"
1683,summit,峰,"summit, mountain, Segway, Macbeth, walking legs, bushes"
1685,sew,縫,"sew, thread, spiderman, tryst, Segway, Macbeth, walking legs, bushes, road"
1686,worship,拝,"worship, finger, fingers, one, ceiling, bushes"
1687,longevity,寿,"longevity, bushes, glue"
1688,casting,鋳,"casting, metal, gold, longevity, bushes, glue"
1689,enroll,籍,"enroll, bamboo, christmas tree, wood, once upon a time, storyteller"
1690,springtime,春,"springtime, bonsai, sun, day"
1691,camellia,椿,"camellia, tree, wood, springtime, bonsai, sun, day"
1692,peaceful,泰,"peaceful, bonsai, grains of rice"
1693,play music,奏,"play music, bonsai, heavens"
1694,reality,実,"reality, house, bonsai"
1695,dedicate,奉,"observance, dedicate, bonsai, cornstalk"
1696,stipend,俸,"stipend, person, observance, dedicate, bonsai, cornstalk"
1697,rod,棒,"rod, tree, wood, observance, dedicate, bonsai, cornstalk"
1698,discreet,謹,"discreet, say, words, keitai, mouth, cabbage, flowers, mouth, grow up"
1700,diligence,勤,"diligence, cabbage, flowers, mouth, grow up, power, muscle, arnold"
1701,Sino-,漢,"sino, water, water droplets, water pistol, scarecrow, flowers, mouth, husband"
1702,sigh,嘆,"sigh, mouth, scarecrow, flowers, mouth, husband"
1703,difficult,難,"difficult, scarecrow, flowers, mouth, husband, turkey"
1704,splendor,華,"splendor, flowers, silage, ten, needle"
1705,droop,垂,"droop, drop, silage, walking cane, stick, one, floor"
1707,drowsy,睡,"drowsy, eye, droop, drop, silage, walking cane, stick, one, floor"
